id,date,open,high,low,close,volume,ema_9,ema_21,ema_55,ema_200,supertrend,cross_9_21,cross_9_55,cross_21_55,cross_21_200,cross_55_200,cross_price_9,cross_price_21,cross_price_55,cross_price_200,sup_signal,event,final_signal
415,31-03-2023 13:46,6092,6093,6092,6093,2,6091.230279,6091.671782,6098.358041,6108.605528,6081.135167,red,no,red,red,red,green,green,red,red,green,NA,NA
416,31-03-2023 13:47,6090,6091,6089,6090,7,6090.984223,6091.519802,6098.059539,6108.420398,6081.135167,red,no,red,red,red,red,red,red,red,green,NA,NA
417,31-03-2023 13:48,6091,6092,6089,6089,7,6090.587379,6091.290729,6097.735984,6108.227161,6081.135167,red,no,red,red,red,red,red,red,red,green,NA,NA
418,31-03-2023 13:49,6088,6088,6083,6084,8,6089.269903,6090.627936,6097.245413,6107.986094,6081.135167,red,no,red,red,red,red,red,red,red,green,NA,NA
419,31-03-2023 13:50,6085,6089,6085,6089,11,6089.215922,6090.479941,6096.950934,6107.797178,6081.135167,red,no,red,red,red,red,red,red,red,green,NA,NA
420,31-03-2023 13:51,6090,6090,6090,6090,2,6089.372738,6090.43631,6096.702687,6107.620092,6081.135167,red,no,red,red,red,green,red,red,red,green,NA,NA
421,31-03-2023 13:52,6093,6093,6092,6092,2,6089.89819,6090.578464,6096.534733,6107.464668,6081.463984,red,no,red,red,red,green,green,red,red,green,NA,NA
422,31-03-2023 13:53,6090,6092,6088,6092,8,6090.318552,6090.707695,6096.372779,6107.310791,6081.463984,red,no,red,red,red,green,green,red,red,green,NA,NA
423,31-03-2023 13:54,6095,6103,6095,6095,15,6091.254842,6091.097904,6096.323751,6107.188295,6085.680827,green,no,red,red,red,green,green,red,red,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
424,31-03-2023 13:55,6092,6093,6090,6092,7,6091.403873,6091.179913,6096.169331,6107.037168,6085.680827,green,no,red,red,red,green,green,red,red,green,NA,NA
425,31-03-2023 13:56,6091,6092,6090,6092,5,6091.523099,6091.254466,6096.020427,6106.887544,6085.680827,green,no,red,red,red,green,green,red,red,green,NA,NA
426,31-03-2023 13:57,6092,6092,6091,6091,2,6091.418479,6091.231333,6095.841126,6106.729459,6085.680827,green,no,red,red,red,red,red,red,red,green,NA,NA
427,31-03-2023 13:58,6093,6093,6092,6092,4,6091.534783,6091.301212,6095.703943,6106.582897,6085.680827,green,no,red,red,red,green,green,red,red,green,NA,NA
428,31-03-2023 13:59,6096,6096,6095,6095,2,6092.227827,6091.637465,6095.678802,6106.467645,6085.680827,green,no,red,red,red,green,green,red,red,green,NA,NA
429,31-03-2023 14:00,6092,6092,6084,6088,14,6091.382261,6091.306787,6095.404559,6106.283887,6085.680827,green,no,red,red,red,red,red,red,red,green,NA,NA
430,31-03-2023 14:01,6089,6092,6089,6092,5,6091.505809,6091.369806,6095.282967,6106.141759,6085.680827,green,no,red,red,red,green,green,red,red,green,NA,NA
431,31-03-2023 14:02,6089,6089,6085,6087,6,6090.604647,6090.972551,6094.987147,6105.951294,6085.680827,red,no,red,red,red,red,red,red,red,green,NA,NA
432,31-03-2023 14:03,6086,6086,6086,6086,1,6089.683718,6090.520501,6094.666178,6105.752773,6085.680827,red,no,red,red,red,red,red,red,red,green,NA,NA
433,31-03-2023 14:04,6086,6086,6081,6083,7,6088.346974,6089.836819,6094.249528,6105.526377,6096.665391,red,no,red,red,red,red,red,red,red,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
434,31-03-2023 14:05,6080,6085,6080,6082,11,6087.077579,6089.124381,6093.812045,6105.292284,6095.848852,red,no,red,red,red,red,red,red,red,red,NA,NA
435,31-03-2023 14:06,6081,6083,6081,6082,4,6086.062063,6088.47671,6093.390187,6105.06052,6094.613967,red,no,red,red,red,red,red,red,red,red,NA,NA
436,31-03-2023 14:07,6083,6083,6080,6081,8,6085.049651,6087.797009,6092.94768,6104.821112,6093.75257,red,no,red,red,red,red,red,red,red,red,NA,NA
437,31-03-2023 14:08,6085,6089,6085,6085,6,6085.039721,6087.542735,6092.663834,6104.623887,6093.75257,red,no,red,red,red,red,red,red,red,red,NA,NA
438,31-03-2023 14:09,6087,6087,6083,6083,4,6084.631777,6087.129759,6092.318697,6104.408724,6093.75257,red,no,red,red,red,red,red,red,red,red,NA,NA
439,31-03-2023 14:10,6085,6089,6085,6086,6,6084.905421,6087.027054,6092.093029,6104.225553,6093.75257,red,no,red,red,red,green,red,red,red,red,NA,NA
440,31-03-2023 14:11,6087,6087,6085,6085,5,6084.924337,6086.842776,6091.839707,6104.034254,6093.75257,red,no,red,red,red,green,red,red,red,red,NA,NA
441,31-03-2023 14:12,6087,6089,6086,6089,4,6085.73947,6087.038888,6091.738289,6103.884659,6093.75257,red,no,red,red,red,green,green,red,red,red,NA,NA
442,31-03-2023 14:13,6089,6093,6089,6093,4,6087.191576,6087.580807,6091.78335,6103.776354,6093.75257,red,no,red,red,red,green,green,green,red,red,NA,NA
443,31-03-2023 14:14,6092,6094,6092,6093,7,6088.353261,6088.073461,6091.826802,6103.669126,6093.75257,green,no,red,red,red,green,green,green,red,red,NA,NA
444,31-03-2023 14:15,6094,6097,6092,6097,7,6090.082608,6088.884964,6092.011559,6103.602767,6082.096687,green,no,red,red,red,green,green,green,red,green,WHEN SUPERTREND SIGNAL CHANGED TO GREEN,buy
445,31-03-2023 14:16,6098,6099,6097,6097,7,6091.466087,6089.622695,6092.189717,6103.537068,6086.237018,green,no,red,red,red,green,green,green,red,green,NA,NA
446,31-03-2023 14:17,6096,6096,6096,6096,3,6092.372869,6090.20245,6092.325799,6103.462072,6086.237018,green,no,red,red,red,green,green,green,red,green,NA,NA
447,31-03-2023 14:18,6097,6097,6096,6096,3,6093.098296,6090.7295,6092.45702,6103.387823,6086.401984,green,no,red,red,red,green,green,green,red,green,NA,NA
448,31-03-2023 14:19,6096,6097,6092,6092,7,6092.878636,6090.845,6092.440698,6103.274511,6086.401984,green,no,red,red,red,red,green,red,red,green,NA,NA
449,31-03-2023 14:20,6093,6094,6093,6094,2,6093.102909,6091.131818,6092.496388,6103.182227,6086.401984,green,no,red,red,red,green,green,green,red,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
450,31-03-2023 14:21,6096,6096,6093,6093,3,6093.082327,6091.301653,6092.514374,6103.080912,6086.401984,green,no,red,red,red,red,green,green,red,green,NA,NA
451,31-03-2023 14:22,6091,6091,6087,6087,5,6091.865862,6090.910594,6092.317432,6102.920903,6086.401984,green,no,red,red,red,red,red,red,red,green,NA,NA
452,31-03-2023 14:23,6087,6089,6085,6088,5,6091.092689,6090.645994,6092.163238,6102.772436,6086.401984,green,no,red,red,red,red,red,red,red,green,NA,NA
453,31-03-2023 14:24,6087,6087,6084,6084,5,6089.674152,6090.041813,6091.871694,6102.585645,6096.539994,red,no,red,red,red,red,red,red,red,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
454,31-03-2023 14:25,6086,6087,6085,6087,4,6089.139321,6089.765284,6091.697705,6102.430564,6096.539994,red,no,red,red,red,red,red,red,red,red,NA,NA
455,31-03-2023 14:26,6083,6084,6083,6084,6,6088.111457,6089.241168,6091.422787,6102.247176,6094.452396,red,no,red,red,red,red,red,red,red,red,NA,NA
456,31-03-2023 14:27,6085,6085,6084,6085,4,6087.489166,6088.855607,6091.193401,6102.075562,6094.452396,red,no,red,red,red,red,red,red,red,red,NA,NA
457,31-03-2023 14:28,6085,6086,6084,6084,5,6086.791332,6088.414188,6090.936494,6101.895706,6094.452396,red,no,red,red,red,red,red,red,red,red,NA,NA
458,31-03-2023 14:29,6083,6083,6083,6083,3,6086.033066,6087.921989,6090.653048,6101.707689,6092.067296,red,no,red,red,red,red,red,red,red,red,NA,NA
459,31-03-2023 14:30,6087,6087,6083,6085,11,6085.826453,6087.656354,6090.451153,6101.541443,6092.067296,red,no,red,red,red,red,red,red,red,red,NA,NA
460,31-03-2023 14:31,6085,6085,6084,6084,3,6085.461162,6087.323958,6090.220755,6101.366901,6092.067296,red,no,red,red,red,red,red,red,red,red,NA,NA
461,31-03-2023 14:32,6084,6091,6084,6088,5,6085.96893,6087.385416,6090.141442,6101.233897,6092.067296,red,no,red,red,red,green,green,red,red,red,NA,NA
462,31-03-2023 14:33,6086,6087,6085,6087,9,6086.175144,6087.350379,6090.029248,6101.092267,6092.067296,red,no,red,red,red,green,red,red,red,red,NA,NA
463,31-03-2023 14:34,6088,6088,6084,6086,4,6086.140115,6087.227617,6089.885346,6100.942095,6092.067296,red,no,red,red,red,red,red,red,red,red,NA,NA
464,31-03-2023 14:35,6087,6088,6087,6087,5,6086.312092,6087.206924,6089.782298,6100.803367,6092.067296,red,no,red,red,red,green,red,red,red,red,NA,NA
465,31-03-2023 14:36,6088,6089,6088,6089,3,6086.849674,6087.369931,6089.754359,6100.685921,6092.067296,red,no,red,red,red,green,green,red,red,red,NA,NA
466,31-03-2023 14:37,6090,6095,6090,6095,2,6088.479739,6088.063574,6089.941703,6100.629345,6082.332119,green,no,red,red,red,green,green,green,red,green,WHEN PRICE CROSSED EMA55 TO GREEN,buy
467,31-03-2023 14:38,6095,6095,6095,6095,2,6089.783791,6088.694158,6090.122357,6100.573331,6085.848907,green,no,red,red,red,green,green,green,red,green,NA,NA
468,31-03-2023 14:39,6093,6094,6093,6094,2,6090.627033,6089.176507,6090.260844,6100.507925,6085.848907,green,no,red,red,red,green,green,green,red,green,NA,NA
469,31-03-2023 14:40,6094,6094,6094,6094,2,6091.301626,6089.615007,6090.394385,6100.443169,6086.047615,green,no,red,red,red,green,green,green,red,green,NA,NA
470,31-03-2023 14:41,6094,6103,6094,6101,12,6093.241301,6090.650006,6090.773157,6100.44871,6088.642853,green,no,red,red,red,green,green,green,green,green,WHEN PRICE CROSSED EMA200 TO GREEN,buy
471,31-03-2023 14:42,6100,6102,6100,6101,5,6094.793041,6091.590915,6091.138402,6100.454196,6091.528568,green,no,green,red,red,green,green,green,green,green,WHEN EMA21 CROSSED EMA55 TO GREEN,buy
472,31-03-2023 14:43,6103,6108,6103,6104,16,6096.634433,6092.719013,6091.597744,6100.489477,6094.875711,green,no,green,red,red,green,green,green,green,green,NA,NA
473,31-03-2023 14:44,6105,6109,6105,6108,8,6098.907546,6094.108194,6092.183539,6100.564209,6095.93814,green,no,green,red,red,green,green,green,green,green,NA,NA
474,31-03-2023 14:45,6108,6109,6107,6107,12,6100.526037,6095.280176,6092.712699,6100.628246,6097.444326,green,no,green,red,red,green,green,green,green,green,NA,NA
475,31-03-2023 14:46,6107,6108,6107,6107,4,6101.82083,6096.345615,6093.222959,6100.691647,6097.699893,green,no,green,red,red,green,green,green,green,green,NA,NA
476,31-03-2023 14:47,6107,6108,6107,6108,3,6103.056664,6097.405104,6093.750711,6100.764367,6098.379904,green,no,green,red,red,green,green,green,green,green,NA,NA
477,31-03-2023 14:48,6108,6112,6107,6112,9,6104.845331,6098.731913,6094.402471,6100.876164,6099.791914,green,no,green,red,red,green,green,green,green,green,NA,NA
478,31-03-2023 14:49,6112,6118,6112,6115,17,6106.876265,6100.21083,6095.138097,6101.0167,6104.462722,green,no,green,red,red,green,green,green,green,green,NA,NA
479,31-03-2023 14:50,6115,6117,6115,6116,11,6108.701012,6101.646209,6095.883165,6101.165788,6105.91645,green,no,green,green,red,green,green,green,green,green,NA,NA
480,31-03-2023 14:51,6116,6117,6113,6113,10,6109.560809,6102.678372,6096.494481,6101.283541,6105.91645,green,no,green,green,red,green,green,green,green,green,NA,NA
481,31-03-2023 14:52,6114,6116,6114,6116,5,6110.848648,6103.889429,6097.191106,6101.429973,6105.91645,green,no,green,green,red,green,green,green,green,green,NA,NA
482,31-03-2023 14:53,6114,6117,6114,6115,8,6111.678918,6104.899481,6097.827138,6101.564998,6105.91645,green,no,green,green,red,green,green,green,green,green,NA,NA
483,31-03-2023 14:54,6116,6117,6115,6117,6,6112.743134,6105.999528,6098.511883,6101.718581,6106.370383,green,no,green,green,red,green,green,green,green,green,NA,NA
484,31-03-2023 14:55,6119,6125,6119,6124,10,6114.994508,6107.635935,6099.422173,6101.940286,6110.933345,green,no,green,green,red,green,green,green,green,green,NA,NA
485,31-03-2023 14:56,6125,6126,6124,6126,18,6117.195606,6109.305395,6100.371381,6102.179686,6114.44001,green,no,green,green,red,green,green,green,green,green,NA,NA
486,31-03-2023 14:57,6126,6126,6122,6123,12,6118.356485,6110.550359,6101.179546,6102.386854,6114.44001,green,no,green,green,red,green,green,green,green,green,NA,NA
487,31-03-2023 14:58,6123,6129,6123,6127,15,6120.085188,6112.045781,6102.101705,6102.631761,6114.566408,green,no,green,green,red,green,green,green,green,green,NA,NA
488,31-03-2023 14:59,6129,6135,6129,6133,33,6122.66815,6113.95071,6103.205216,6102.933932,6119.309767,green,no,green,green,no,green,green,green,green,green,NA,NA
489,31-03-2023 15:00,6132,6132,6124,6124,15,6122.93452,6114.864282,6103.947887,6103.143545,6119.309767,green,no,green,green,no,green,green,green,green,green,NA,NA
490,31-03-2023 15:01,6125,6127,6122,6122,13,6122.747616,6115.512984,6104.592605,6103.331171,6119.309767,green,no,green,green,no,red,green,green,green,green,NA,NA
491,31-03-2023 15:02,6123,6123,6120,6122,10,6122.598093,6116.102712,6105.214298,6103.516931,6119.309767,green,no,green,green,no,red,green,green,green,green,NA,NA
492,31-03-2023 15:03,6122,6122,6122,6122,4,6122.478474,6116.638829,6105.813787,6103.700842,6119.309767,green,no,green,green,no,red,green,green,green,green,NA,NA
493,31-03-2023 15:04,6125,6127,6124,6126,6,6123.182779,6117.489845,6106.534723,6103.922724,6119.309767,green,no,green,green,no,green,green,green,green,green,NA,NA
494,31-03-2023 15:05,6125,6125,6121,6123,9,6123.146224,6117.990768,6107.122769,6104.112548,6119.309767,green,no,green,green,no,red,green,green,green,green,NA,NA
495,31-03-2023 15:06,6121,6122,6119,6121,6,6122.716979,6118.264335,6107.618384,6104.280582,6119.309767,green,no,green,green,no,red,green,green,green,green,NA,NA
496,31-03-2023 15:07,6123,6123,6118,6118,9,6121.773583,6118.240304,6107.989156,6104.417094,6133.471233,green,no,green,green,no,red,red,green,green,red,WHEN SUPERTREND SIGNAL CHANGED TO RED,sell
497,31-03-2023 15:08,6118,6121,6118,6121,4,6121.618866,6118.491186,6108.453829,6104.582098,6132.07411,green,no,green,green,no,red,green,green,green,red,NA,NA
498,31-03-2023 15:09,6122,6123,6121,6121,7,6121.495093,6118.71926,6108.901907,6104.74546,6132.07411,green,no,green,green,no,red,green,green,green,red,NA,NA
499,31-03-2023 15:10,6121,6121,6120,6121,3,6121.396075,6118.9266,6109.333982,6104.907197,6131.525029,green,no,green,green,no,red,green,green,green,red,NA,NA
500,31-03-2023 15:11,6124,6124,6122,6122,10,6121.51686,6119.206,6109.786339,6105.077274,6131.525029,green,no,green,green,no,green,green,green,green,red,NA,NA
501,31-03-2023 15:12,6122,6122,6119,6119,5,6121.013488,6119.187272,6110.115399,6105.215809,6131.140273,green,no,green,green,no,red,red,green,green,red,NA,NA
502,31-03-2023 15:13,6118,6118,6115,6116,8,6120.01079,6118.89752,6110.325563,6105.323114,6127.276246,green,no,green,green,no,red,red,green,green,red,NA,NA
503,31-03-2023 15:14,6116,6116,6114,6114,4,6118.808632,6118.452291,6110.456793,6105.409451,6125.298622,green,no,green,green,no,red,red,green,green,red,NA,NA
504,31-03-2023 15:15,6116,6118,6115,6115,4,6118.046906,6118.138447,6110.61905,6105.50488,6125.298622,red,no,green,green,no,red,red,green,green,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
505,31-03-2023 15:16,6117,6120,6117,6120,3,6118.437525,6118.307679,6110.954084,6105.64911,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
506,31-03-2023 15:17,6120,6122,6120,6120,6,6118.75002,6118.461526,6111.277153,6105.791905,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
507,31-03-2023 15:18,6120,6120,6119,6119,7,6118.800016,6118.510478,6111.552969,6105.923329,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
508,31-03-2023 15:19,6120,6120,6119,6119,4,6118.840013,6118.55498,6111.818934,6106.053445,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
509,31-03-2023 15:20,6119,6122,6118,6120,8,6119.07201,6118.686346,6112.111115,6106.192216,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
510,31-03-2023 15:21,6119,6120,6119,6120,9,6119.257608,6118.805769,6112.392861,6106.329607,6125.298622,green,no,green,green,no,green,green,green,green,red,NA,NA
511,31-03-2023 15:22,6119,6119,6116,6116,2,6118.606086,6118.550699,6112.521687,6106.42583,6125.298622,green,no,green,green,no,red,red,green,green,red,NA,NA
512,31-03-2023 15:23,6116,6117,6116,6117,2,6118.284869,6118.409726,6112.681627,6106.531046,6124.914545,red,no,green,green,no,red,red,green,green,red,WHEN EMA9 CROSSED EMA21 TO RED,sell
513,31-03-2023 15:24,6115,6115,6112,6113,8,6117.227895,6117.917933,6112.692997,6106.595413,6122.57309,red,no,green,green,no,red,red,green,green,red,NA,NA
514,31-03-2023 15:25,6114,6116,6114,6116,3,6116.982316,6117.743575,6112.811105,6106.688991,6122.57309,red,no,green,green,no,red,red,green,green,red,NA,NA
515,31-03-2023 15:26,6115,6118,6115,6118,4,6117.185853,6117.766887,6112.996422,6106.801539,6122.57309,red,no,green,green,no,green,green,green,green,red,NA,NA
516,31-03-2023 15:27,6118,6118,6116,6118,3,6117.348682,6117.788079,6113.175122,6106.912966,6122.57309,red,no,green,green,no,green,green,green,green,red,NA,NA
517,31-03-2023 15:28,6121,6124,6121,6124,3,6118.678946,6118.352799,6113.561724,6107.082986,6112.822046,green,no,green,green,no,green,green,green,green,green,WHEN EMA9 CROSSED EMA21 TO GREEN,buy
518,31-03-2023 15:29,6124,6125,6122,6123,10,6119.543157,6118.775272,6113.898806,6107.241365,6113.889841,green,no,green,green,no,green,green,green,green,green,NA,NA
519,31-03-2023 15:30,6128,6129,6127,6129,19,6121.434525,6119.704793,6114.438134,6107.457868,6117.550857,green,no,green,green,no,green,green,green,green,green,NA,NA
520,31-03-2023 15:31,6128,6136,6128,6134,30,6123.94762,6121.004357,6115.136772,6107.721969,6120.195771,green,no,green,green,no,green,green,green,green,green,NA,NA
521,31-03-2023 15:32,6136,6136,6130,6133,22,6125.758096,6122.09487,6115.774744,6107.973492,6120.576194,green,no,green,green,no,green,green,green,green,green,NA,NA
522,31-03-2023 15:33,6132,6133,6131,6132,13,6127.006477,6122.995336,6116.354218,6108.212562,6120.576194,green,no,green,green,no,green,green,green,green,green,NA,NA
523,31-03-2023 15:34,6132,6133,6128,6133,21,6128.205182,6123.904851,6116.94871,6108.459203,6120.576194,green,no,green,green,no,green,green,green,green,green,NA,NA
524,31-03-2023 15:35,6134,6134,6130,6131,8,6128.764145,6124.549865,6117.450542,6108.683489,6120.576194,green,no,green,green,no,green,green,green,green,green,NA,NA
525,31-03-2023 15:36,6131,6135,6130,6132,13,6129.411316,6125.22715,6117.970165,6108.915495,6120.576194,green,no,green,green,no,green,green,green,green,green,NA,NA
526,31-03-2023 15:37,6134,6139,6132,6134,24,6130.329053,6126.024682,6118.542659,6109.165092,6122.254707,green,no,green,green,no,green,green,green,green,green,NA,NA
527,31-03-2023 15:38,6132,6134,6132,6133,13,6130.863242,6126.658801,6119.058993,6109.402255,6122.254707,green,no,green,green,no,green,green,green,green,green,NA,NA
528,31-03-2023 15:39,6135,6136,6132,6133,11,6131.290594,6127.235274,6119.556886,6109.637058,6122.254707,green,no,green,green,no,green,green,green,green,green,NA,NA
529,31-03-2023 15:40,6134,6137,6134,6137,22,6132.432475,6128.122976,6120.179855,6109.909326,6123.078181,green,no,green,green,no,green,green,green,green,green,NA,NA
530,31-03-2023 15:41,6136,6137,6135,6135,14,6132.94598,6128.74816,6120.709145,6110.158985,6124.220363,green,no,green,green,no,green,green,green,green,green,NA,NA
531,31-03-2023 15:42,6138,6138,6136,6136,12,6133.556784,6129.407418,6121.255247,6110.416109,6125.498327,green,no,green,green,no,green,green,green,green,green,NA,NA
532,31-03-2023 15:43,6136,6144,6136,6142,21,6135.245427,6130.552199,6121.996131,6110.730377,6127.248494,green,no,green,green,no,green,green,green,green,green,NA,NA
533,31-03-2023 15:44,6142,6144,6142,6142,19,6136.596342,6131.592908,6122.710555,6111.041517,6130.923645,green,no,green,green,no,green,green,green,green,green,NA,NA
534,31-03-2023 15:45,6142,6144,6141,6143,18,6137.877073,6132.629916,6123.435178,6111.359512,6130.923645,green,no,green,green,no,green,green,green,green,green,NA,NA
535,31-03-2023 15:46,6143,6143,6141,6141,11,6138.501659,6133.390833,6124.062493,6111.654443,6130.923645,green,no,green,green,no,green,green,green,green,green,NA,NA
536,31-03-2023 15:47,6141,6143,6141,6143,13,6139.401327,6134.264394,6124.738833,6111.966339,6131.327337,green,no,green,green,no,green,green,green,green,green,NA,NA
